TOK,SHOT,PHASE,RGEO,AMIN,EPSILON,IP,BT,NEL,PL,KAPPA,DELTA,MEFF,TAUTH,RHO*,BETA,NU*,Q95,TAU_norm,SELDB5
AUG,26605,HGELM,1.62,0.5236,0.3232098765432098,0.9972,2.479,7.482,5.03,1.5912198075392,1.2433,2.0,0.09355,0.004863191714917769,0.008286732756875114,0.32622601541253027,4.768,0.115955225,1
AUG,26608,HGELM,1.631,0.4915,0.3013488657265481,0.9976,2.478,7.182,5.94,1.6020914249124445,1.2646,2.0,0.07737,0.005670923086795389,0.009530672187226016,0.21512964967667977,4.262,0.09586143,1
AUG,26610,HGELM,1.628,0.494,0.3034398034398035,0.9966,2.482,8.104,6.09,1.5786381910796916,1.2681,2.0,0.08703,0.005724444856398587,0.011069898916705005,0.2248298302391251,4.254,0.10800423,1
AUG,26627,HGELM,1.629,0.5135,0.31522406384284835,0.9982,2.383,8.019,5.42,1.5768837801418076,1.2368000000000001,2.0,0.0934,0.00531207293896807,0.010191843381548727,0.2955006779335651,4.299,0.1112861,1
AUG,26627,HGELM,1.619,0.524,0.32365657813465104,0.9969,2.381,7.985,5.35,1.5874934886835876,1.2467,2.0,0.09181,0.005013727199338475,0.009414179333583598,0.3458751767314849,4.584,0.109299805,1
AUG,26631,HGELM,1.621,0.5079,0.3133251079580506,1.096,1.796,9.98,7.75,1.6258607028974883,1.2581,2.0,0.09175,0.00761497357166974,0.025500420410692882,0.19704065134987359,3.1,0.0823915,1
AUG,26650,HGELM,1.622,0.5199,0.32053020961775586,0.9979,2.487,8.184,5.13,1.565737918931441,1.2263,2.0,0.08731,0.004638642317542911,0.008130375419404064,0.4311794132337865,4.519,0.10856998500000001,1
AUG,26650,HGELM,1.617,0.5263,0.32547928262213977,0.9967,2.487,8.407,5.03,1.5914302043521973,1.2381,2.0,0.09038,0.004436175990298849,0.007827965340512753,0.5138594302310815,4.809,0.11238753000000001,1
AUG,26695,HGELM,1.626,0.5162,0.31746617466174665,0.9991,2.457,7.653,5.22,1.5691564022685156,1.233,2.0,0.08582,0.004985311251777279,0.008657167944450183,0.32286171622872134,4.434,0.10542986999999998,1
AUG,26695,HGELM,1.619,0.5242,0.3237801111797406,0.9979,2.457,7.932,5.27,1.5885598602101463,1.2457,2.0,0.09868,0.004957131056600258,0.009148736372881758,0.3266534456858523,4.726,0.12122838,1
AUG,26695,HGELM,1.62,0.5229,0.3227777777777778,0.9972,2.457,8.043,5.35,1.6000578146520688,1.2436,2.0,0.08316,0.0046736264951045695,0.0082051576233759,0.4266203893437745,4.735,0.10216205999999999,1
AUG,26712,HGELM,1.623,0.5195,0.3200862600123228,0.9983,2.479,8.147,5.3,1.563714009003989,1.228,2.0,0.08268,0.0046643003083947565,0.008170815454871791,0.4247575004543277,4.498,0.10248186000000001,1
AUG,26712,HGELM,1.617,0.5258,0.32517006802721093,0.9972,2.478,8.497,5.28,1.5899253964082234,1.2416,2.0,0.09252,0.004643739930352452,0.00865298863271464,0.4380986948804895,4.79,0.11463228000000002,1
AUG,26712,HGELM,1.62,0.5231,0.3229012345679012,0.9974,2.477,8.25,5.73,1.5988345289057555,1.2435,2.0,0.08781,0.004807802483923997,0.00891333431976657,0.38049061560908176,4.776,0.10875268499999999,1
AUG,26713,HGELM,1.632,0.4973,0.304718137254902,0.9981,2.47,8.139,5.99,1.553938514150039,1.2366,2.0,0.07887,0.0053276258293419,0.009758857382492174,0.29431680436561447,4.068,0.09740445,1
AUG,26713,HGELM,1.641,0.5063,0.3085313833028641,0.9981,2.47,8.1,6.68,1.551178176903575,1.2631000000000001,2.0,0.07402,0.005278950674594705,0.00988370226797139,0.2872240710435797,4.206,0.09141470000000002,1
AUG,26715,HGELM,1.627,0.5105,0.3137676705593116,0.798,2.491,6.289,5.87,1.5233559666178311,1.2806,2.0,0.05987,0.004995670351972856,0.006986894831189643,0.31935548386801377,5.49,0.074568085,1
AUG,26802,HGELM,1.622,0.5196,0.3203452527743526,0.9986,2.49,8.088,5.25,1.5629190089267253,1.229,2.0,0.08451,0.004687266776799829,0.008194875206620293,0.40704079221635525,4.522,0.10521495000000002,1
AUG,26802,HGELM,1.616,0.527,0.3261138613861386,0.9972,2.49,8.407,5.15,1.5859299337980597,1.2403,2.0,0.09093,0.00454642696131236,0.00824377799133573,0.45970907208509415,4.821,0.11320785000000001,1
AUG,26802,HGELM,1.618,0.5244,0.3241038318912237,0.997,2.49,8.328,5.35,1.5951609554272441,1.2419,2.0,0.08675,0.0045594059370555814,0.008132164891862798,0.46170194690558913,4.804,0.10800375,1
AUG,26820,HGELM,1.622,0.5203,0.3207768187422934,0.9984,2.497,8.205,5.24,1.5610239054450552,1.2265,2.0,0.08682,0.00468836007035905,0.008339724936951747,0.4067488412543533,4.531,0.10839476999999999,1
AUG,26820,HGELM,1.616,0.5274,0.3263613861386138,0.997,2.496,8.423,5.17,1.5869063807972703,1.2373,2.0,0.09146,0.004545052912926291,0.008267010922920535,0.4569822812383235,4.834,0.11414207999999999,1
AUG,26820,HGELM,1.618,0.5254,0.3247218788627935,0.9975,2.496,8.249,5.19,1.5970343583287951,1.2376,2.0,0.09029,0.004557138870762578,0.00807773384582314,0.45221684314985516,4.827,0.11268191999999999,1
AUG,26839,HGELM,1.621,0.5206,0.32115977791486733,0.9994,2.467,8.289,5.11,1.563646604428361,1.2285,2.0,0.09057,0.004750814026239241,0.008661041107157014,0.40320519176234293,4.495,0.111718095,1
AUG,26839,HGELM,1.616,0.5268,0.325990099009901,0.9977,2.465,8.508,5.27,1.5893936272669518,1.2415,2.0,0.09471,0.004703295698777902,0.008921690524128901,0.41994774812886054,4.783,0.116730075,1
AUG,26847,HGELM,1.654,0.4838,0.292503022974607,0.9977,2.482,7.276,7.52,1.5807746398200788,1.2353,2.0,0.06517,0.006018092923222901,0.010535757587686467,0.18209115799522263,3.883,0.08087597000000002,1
AUG,26847,HGELM,1.639,0.4987,0.3042708968883465,0.9985,2.481,7.917,7.43,1.5324123575863535,1.2565,2.0,0.07607,0.00594481458843239,0.011886105539302685,0.17901097097123414,4.062,0.094364835,1
AUG,26847,HGELM,1.639,0.4986,0.30420988407565586,0.9986,2.48,7.936,6.74,1.5355137672628447,1.2557,2.0,0.08155,0.005835171572639941,0.011474586404351348,0.19405464998716163,4.049,0.10112199999999999,1
AUG,26848,HGELM,1.641,0.4978,0.3033516148689823,0.9981,2.481,7.704,6.72,1.536084015632221,1.2562,2.0,0.0826,0.005980381594407463,0.011662923412611931,0.1719595871727626,4.052,0.10246530000000001,1
AUG,26849,HGELM,1.646,0.492,0.298906439854192,0.9978,2.473,6.674,6.77,1.5524795440270585,1.2517,2.0,0.06753,0.0059520931116492475,0.009776410155252971,0.16221036262703536,3.968,0.083500845,1
AUG,26860,HGELM,1.621,0.5217,0.32183837137569404,0.9981,2.482,8.501,5.06,1.5605045072449286,1.2259,2.0,0.09019,0.004598543877431008,0.00835749127145867,0.4588494820323234,4.517,0.11192579000000001,1
AUG,26860,HGELM,1.614,0.5295,0.32806691449814124,0.9968,2.481,8.651,5.14,1.584131535232464,1.2359,2.0,0.08975,0.004388023018976942,0.00797736765374377,0.5406452543044719,4.82,0.11133487499999999,1
AUG,26860,HGELM,1.616,0.5281,0.32679455445544553,0.9966,2.48,8.263,5.28,1.5928189641738055,1.2337,2.0,0.07961,0.004282775407412946,0.007220117424779282,0.5793977805170171,4.821,0.0987164,1
AUG,26878,HGELM,1.621,0.5216,0.3217766810610734,0.9988,2.461,8.45,4.92,1.5622516319929034,1.2273,2.0,0.09189,0.004614004381498053,0.008360099613713718,0.4621358158054771,4.492,0.113070645,1
AUG,26878,HGELM,1.615,0.528,0.3269349845201239,0.9969,2.459,8.691,5.12,1.5876577985133244,1.2395,2.0,0.09336,0.004511283449187629,0.008422895217591755,0.5058635686348549,4.782,0.11478612,1
AUG,26878,HGELM,1.617,0.5262,0.325417439703154,0.9978,2.46,8.302,5.45,1.5954296695905037,1.2394,2.0,0.08379,0.004519724475746681,0.008021062694554179,0.48763530370312297,4.77,0.1030617,1
AUG,26901,HSELM,1.633,0.4909,0.30061236987140233,0.7965,2.515,6.839,7.66,1.6902958924574953,1.2524,2.0,0.05454,0.005160815382662817,0.0074978869382692276,0.3798221581811505,5.737,0.06858405000000001,1
AUG,26901,HSELM,1.623,0.4953,0.30517560073937156,0.7976,2.514,7.311,7.59,1.6782624541333535,1.2435,2.0,0.04655,0.004741050635149332,0.006886304141168057,0.5434884120203112,5.776,0.05851335,1
AUG,26901,HSELM,1.617,0.501,0.3098330241187384,0.7968,2.515,7.82,7.86,1.6675975386656132,1.2391,2.0,0.03959,0.004190752255859425,0.0058882976116231495,0.9038452473831223,5.828,0.049784425,1
AUG,26902,HSELM,1.627,0.4968,0.30534726490473263,0.7963,2.508,7.362,7.66,1.6703501360182107,1.2473,2.0,0.05606,0.004856425427309499,0.007320083056607954,0.49569807122519227,5.749,0.07029924,1
AUG,26902,HSELM,1.618,0.5009,0.3095797280593325,0.797,2.508,7.938,7.77,1.6684803088907245,1.2395,2.0,0.04124,0.004205361897582282,0.006016493912089401,0.9141369413990658,5.812,0.05171496,1
AUG,26904,HGELM,1.622,0.5199,0.32053020961775586,0.9986,2.473,8.188,5.15,1.5634268666525752,1.2284,2.0,0.09068,0.004779577997088984,0.008636149422303195,0.38840474729115576,4.493,0.11212581999999999,1
AUG,26904,HGELM,1.617,0.5261,0.3253555967841682,0.9971,2.474,8.493,5.18,1.5915084767964693,1.2406,2.0,0.09724,0.004661416003867473,0.008724831053806425,0.4329932583432094,4.794,0.12028588,1
AUG,26904,HGELM,1.62,0.5233,0.32302469135802464,0.9975,2.472,8.233,5.89,1.6010385482162077,1.2426,2.0,0.08471,0.004836034451971715,0.009006621867769158,0.37314990936716513,4.775,0.10470155999999999,1
AUG,27032,HGELM,1.622,0.5205,0.32090012330456225,0.9991,2.413,8.258,5.07,1.564435956347858,1.2272,2.0,0.08753,0.004769689305456558,0.008694009281221686,0.42353511422909457,4.394,0.10560494499999999,1
AUG,27032,HGELM,1.617,0.5258,0.32517006802721093,0.998,2.413,8.677,5.24,1.5921918616917705,1.2425,2.0,0.09716,0.004811841858423308,0.009487614391940635,0.4205372157985456,4.675,0.11722353999999999,1
AUG,27050,HGELM,1.622,0.5196,0.3203452527743526,0.9985,2.418,8.211,5.19,1.5629190089267253,1.2262,2.0,0.08459,0.004763552958900291,0.008592507211682135,0.4230777499486515,4.381,0.10226931,1
AUG,27050,HGELM,1.616,0.5263,0.3256806930693069,0.9976,2.417,8.624,5.17,1.587887878734781,1.24,2.0,0.09545,0.004738756028439698,0.009162790574158612,0.43926273763163626,4.669,0.11535132499999998,1
AUG,27050,HGELM,1.618,0.5245,0.32416563658838066,0.9975,2.415,8.495,5.28,1.5979672136112169,1.2388,2.0,0.08933,0.004663029234463826,0.008679889919825509,0.4721144265143997,4.659,0.107865975,1
AUG,27061,HGELM,1.625,0.5125,0.3153846153846154,0.9981,2.573,7.554,8.54,1.598809609561828,1.2587,2.0,0.06126,0.005172770304908468,0.009068483787049749,0.2501689339567103,4.822,0.07881099,1
AUG,27061,HGELM,1.623,0.5148,0.31719038817005546,0.9981,2.573,7.796,8.55,1.5900413960956559,1.2594,2.0,0.06244,0.005103735169796155,0.009192819683242438,0.266238926654916,4.815,0.08032906000000001,1
AUG,27066,HGELM,1.626,0.5157,0.3171586715867159,0.9985,2.416,7.706,5.39,1.569857576158928,1.2318,2.0,0.08295,0.005031381805429341,0.008861788689503068,0.33104458278525695,4.361,0.10020359999999999,1
AUG,27066,HGELM,1.619,0.5239,0.32359481161210624,0.9976,2.415,8.882,5.31,1.588099575721566,1.2465,2.0,0.1035,0.004976073714527152,0.010311094068389863,0.38012693565282696,4.646,0.12497625,1
AUG,27089,HGELM,1.624,0.5173,0.3185344827586207,0.9976,2.414,8.001,5.33,1.572574491992452,1.2269,2.0,0.08085,0.0047995580394626725,0.008424716503523737,0.41196181754890737,4.376,0.09758595000000002,1
AUG,27089,HGELM,1.616,0.5262,0.3256188118811881,0.9967,2.413,8.432,5.29,1.5873592556572735,1.2384,2.0,0.08694,0.0046348543523952665,0.0085669856712015,0.4722298693119923,4.659,0.10489311,1
AUG,27112,HGELM,1.624,0.5181,0.3190270935960591,0.9979,2.426,7.927,5.46,1.5653975334923151,1.2322,2.0,0.08862,0.005087524153744145,0.009407464402857188,0.3152636892667063,4.398,0.10749606000000002,1
AUG,27113,HGELM,1.624,0.5175,0.31865763546798026,0.9976,2.427,7.855,5.46,1.5666998798615912,1.2307,2.0,0.08278,0.00494751001393084,0.008795566856771674,0.35067647685984016,4.395,0.10045353000000001,1
AUG,27113,HGELM,1.617,0.526,0.32529375386518244,0.9971,2.426,8.271,5.26,1.5875841864949487,1.2427,2.0,0.09304,0.00480428264411039,0.009022152867539174,0.3956204567113702,4.693,0.11285752,1
AUG,27138,HSELM,1.619,0.4991,0.3082767140210006,0.7978,2.474,7.971,7.66,1.6543753305687494,1.2506,2.0,0.05808,0.0048980462983163305,0.008136868424698027,0.5217594286899465,5.709,0.07184496,1
AUG,27138,HSELM,1.633,0.4986,0.3053276178812002,0.8034,2.473,8.262,8.82,1.6746808018910493,1.2559,2.0,0.05866,0.005056529572696883,0.008970536439073903,0.4871284579076041,5.697,0.07253309,1
AUG,27138,HSELM,1.62,0.4988,0.30790123456790125,0.797,2.472,9.349,12.6,1.6842523157572669,1.2408,2.0,0.02836,0.0042723675543907096,0.007252351393977682,1.0832244612966557,5.748,0.03505296,1
AUG,27152,HGELM,1.622,0.5208,0.3210850801479655,0.9987,2.505,8.212,5.29,1.5591795223758194,1.2293,2.0,0.09392,0.00482696949713434,0.00886469041767693,0.3571172261293381,4.552,0.1176348,1
AUG,27152,HGELM,1.618,0.526,0.32509270704573545,0.9966,2.504,8.236,5.5,1.6047097236683716,1.232,2.0,0.06366,0.003911438201423413,0.0059550353650255385,0.825382163153642,4.874,0.07970232,1
AUG,27199,HGELM,1.615,0.5267,0.3261300309597523,0.9963,2.487,8.242,3.28,1.5536665953905484,1.2144,2.0,0.1045,0.003964758744401594,0.006139264587627149,0.7676926805720453,4.571,0.12994575,1
AUG,27201,HGELM,1.627,0.5067,0.3114320835894284,0.7997,2.482,6.579,5.74,1.5547799183352078,1.2394,2.0,0.07087,0.005238136961886393,0.007916604833451966,0.2921033119866523,5.341,0.08794967000000001,1
AUG,27202,HGELM,1.627,0.5061,0.3110633066994468,0.7996,2.544,6.144,5.66,1.5536059835823395,1.2407,2.0,0.06496,0.005064940832817216,0.0068959833962673215,0.2908164464259873,5.499,0.08262912,1
AUG,27217,HGELM,1.613,0.4947,0.30669559826410414,0.799,2.482,5.48,6.16,1.5528783715221948,1.2318,2.0,0.04903,0.0053064335448486,0.006450500471243681,0.2479157790806132,5.256,0.06084623,1
AUG,27219,HGELM,1.606,0.5021,0.312640099626401,0.7988,2.48,6.633,5.15,1.5427919063751097,1.2233,2.0,0.06566,0.004921980373250252,0.006919803592647731,0.3809005599314862,5.311,0.08141839999999999,1
AUG,27220,HGELM,1.638,0.4889,0.29847374847374847,0.9989,2.523,5.632,9.02,1.6523695541651053,1.2605,2.0,0.06045,0.006794951584249323,0.010616931775064484,0.08189278660380542,4.554,0.076257675,1
AUG,27220,HGELM,1.631,0.4958,0.30398528510116496,0.9987,2.522,6.582,9.36,1.624965787435055,1.2650000000000001,2.0,0.06899,0.0067491439755786205,0.01258901877002061,0.09160928198578443,4.613,0.08699638999999999,1
AUG,27222,HGELM,1.627,0.5007,0.30774431468961283,0.9994,2.524,6.2,9.09,1.6046859010523724,1.2713,2.0,0.07064,0.006830826919413288,0.012388451001518698,0.07793549505143438,4.653,0.08914767999999999,1
AUG,27225,HGELM,1.643,0.4838,0.2944613511868533,0.9987,2.526,5.492,9.61,1.6730336975011693,1.2631999999999999,2.0,0.06062,0.007206510099132307,0.011403438598296999,0.06637740740156199,4.54,0.07656305999999999,1
AUG,27225,HGELM,1.639,0.488,0.29774252593044537,0.9987,2.526,5.923,8.71,1.657458100925392,1.2637,2.0,0.07141,0.00708615818426623,0.012098363670325754,0.07333296065458587,4.572,0.09019083,1
AUG,27226,HGELM,1.646,0.481,0.29222357229647633,0.9984,2.523,5.196,10.3,1.6815018492468725,1.2619,2.0,0.0547,0.007345083453497444,0.011078382016474222,0.060083405877554154,4.508,0.06900405,1
AUG,27226,HGELM,1.641,0.486,0.2961608775137111,0.9984,2.522,5.756,8.84,1.6625558778311753,1.2637,2.0,0.06967,0.007202662051625387,0.012047667493737412,0.06840932853430018,4.553,0.08785386999999999,1
AUG,27238,HGELM,1.604,0.5044,0.31446384039900244,0.7983,2.478,7.307,5.2,1.540591582738385,1.2172,2.0,0.06586,0.004620181843210499,0.006778459005941869,0.531751133187255,5.314,0.08160054000000001,1
AUG,27240,HGELM,1.631,0.477,0.29245861434702636,0.7997,2.478,3.964,7.5,1.6081436132854643,1.2486,2.0,0.04329,0.006737085431041116,0.006992590336125384,0.08288963076055617,5.181,0.053636310000000006,1
AUG,27240,HGELM,1.63,0.478,0.2932515337423313,0.7997,2.478,4.038,6.66,1.6051250356438296,1.2495,2.0,0.05196,0.006839382517031663,0.007371900558551822,0.07869637146591058,5.197,0.06437844000000001,1
AUG,27242,HGELM,1.633,0.4748,0.2907532149418249,0.7998,2.474,3.9,8.1,1.6128362101858926,1.2527,2.0,0.04239,0.007044792026951345,0.007453254542509277,0.06998223459435599,5.184,0.05243643,1
AUG,27242,HGELM,1.631,0.477,0.29245861434702636,0.7996,2.474,4.122,6.7,1.6081436132854643,1.2490999999999999,2.0,0.05313,0.006904087124978582,0.007636262423259531,0.07854107526716558,5.19,0.06572181,1
AUG,27562,HGELM,1.624,0.5188,0.31945812807881774,0.9977,2.457,7.826,5.59,1.5646531100858962,1.2295,2.0,0.08373,0.004918625861598154,0.008704642291220322,0.3412249664059832,4.455,0.10286230499999999,1
AUG,27562,HGELM,1.618,0.526,0.32509270704573545,0.9967,2.456,8.486,5.64,1.589997998416123,1.2443,2.0,0.09494,0.004890443688758616,0.009591678503544289,0.36540039697664245,4.758,0.11658632,1
AUG,27562,HGELM,1.619,0.5259,0.32483014206300187,0.9967,2.456,8.364,5.67,1.60206569846814,1.2389000000000001,2.0,0.08942,0.004772218189755232,0.008998798389963035,0.40083639081351524,4.786,0.10980776,1
AUG,27581,HGELM,1.624,0.5192,0.3197044334975369,0.9976,2.459,7.874,5.35,1.5657148226047304,1.2312,2.0,0.09427,0.00506477443931642,0.009300548635983936,0.30404480708920467,4.468,0.11590496500000001,1
AUG,27663,HGELM,1.624,0.5187,0.31939655172413794,0.9973,2.445,7.926,5.5,1.5664159153773582,1.2284,2.0,0.08057,0.004756705507694054,0.00824181128148684,0.4018279953756135,4.432,0.098496825,1
AUG,27663,HGELM,1.618,0.5267,0.3255253399258343,0.9964,2.443,8.401,5.34,1.588031827637279,1.2436,2.0,0.09405,0.004751409543412714,0.00898723556967756,0.4101915416367071,4.739,0.114882075,1
AUG,27666,HSELM,1.636,0.5152,0.3149144254278729,0.9946,2.443,10.1,8.42,1.499126836003747,1.3565,2.0,0.07839,0.005415312355413012,0.01342900015256024,0.3035992137174156,4.335,0.09575338500000001,1
AUG,27667,HSELM,1.644,0.5185,0.31538929440389296,0.9932,2.441,9.808,10.2,1.4820725006831499,1.3702,2.0,0.07372,0.005853316288261082,0.015431407348024706,0.2111680843530238,4.337,0.08997525999999999,1
AUG,27668,HSELM,1.646,0.5161,0.3135479951397327,0.9928,2.443,8.772,11.6,1.4894489660183987,1.374,2.0,0.06535,0.006263327765859652,0.015656698644431324,0.14710996679943034,4.358,0.07982502500000001,1
AUG,27668,HSELM,1.646,0.5171,0.3141555285540705,0.9904,2.441,8.676,13.8,1.4767875041205853,1.3932,2.0,0.06678,0.006887154838994832,0.01879627912192825,0.09849005788184005,4.418,0.08150499,1
AUG,27679,HGELM,1.624,0.5192,0.3197044334975369,0.998,2.466,7.817,5.43,1.5645576054409427,1.2298,2.0,0.08783,0.004914576504097179,0.008693712063969232,0.33719372988425045,4.475,0.10829439000000002,1
AUG,27679,HGELM,1.616,0.5276,0.32648514851485144,0.9965,2.465,8.402,5.52,1.5890821251863725,1.2423,2.0,0.09025,0.004682012042381834,0.008757514728551142,0.4204946312649073,4.794,0.11123312499999999,1
AUG,27700,HGELM,1.623,0.5193,0.3199630314232902,0.9977,2.475,7.877,5.45,1.5660762035496567,1.2308,2.0,0.08828,0.0048986719988670345,0.008707185280755423,0.34036327495732227,4.5,0.1092465,1
AUG,27700,HGELM,1.614,0.5296,0.32812887236679056,0.9965,2.473,8.259,5.41,1.5857715644165988,1.2399,2.0,0.08839,0.004581145035892529,0.008304147881518226,0.4389893522979957,4.825,0.10929423499999999,1
AUG,27728,HGELM,1.624,0.5192,0.3197044334975369,0.9974,2.453,8.021,5.5,1.5645576054409427,1.2303,2.0,0.08794,0.004920116772151436,0.008940715532637807,0.35015344480097504,4.455,0.10785841,1
AUG,27728,HGELM,1.616,0.5286,0.32710396039603956,0.9963,2.452,8.298,5.4,1.5875632053018263,1.2406,2.0,0.09081,0.004679289944126811,0.008671839542920702,0.41980191495611335,4.777,0.11133306,1
AUG,27777,HGELM,1.624,0.5193,0.3197660098522167,0.9977,2.484,7.891,5.43,1.5639550993887863,1.2268,2.0,0.08085,0.00466038401753528,0.007894700695452428,0.4115513237447033,4.5,0.10041570000000001,1
AUG,27777,HGELM,1.615,0.5288,0.32743034055727555,0.9964,2.483,8.597,5.4,1.5839794249696753,1.2399,2.0,0.08931,0.004506613883679481,0.00833977037357733,0.48457861653869544,4.826,0.110878365,1
AUG,27798,HGELM,1.652,0.5079,0.30744552058111385,0.9988,2.479,7.882,6.66,1.5477997584171426,1.2497,2.0,0.07622,0.0053883372094409784,0.010083840371642599,0.25369369766023586,4.153,0.09447469,1
AUG,27843,HGELM,1.625,0.5183,0.31895384615384614,0.998,2.475,7.937,5.92,1.5643876117491817,1.2349,2.0,0.0887,0.005140783818018864,0.00962500697611449,0.2848179683026683,4.489,0.10976625000000001,1
AUG,27843,HGELM,1.618,0.5268,0.3255871446229914,0.9968,2.474,8.676,5.98,1.5908136974255445,1.2437,2.0,0.09046,0.004814157022113471,0.009531805053156202,0.3873046154142748,4.803,0.11189902,1
AUG,27910,HGELM,1.631,0.5123,0.3141017780502759,0.9983,2.471,7.786,6.55,1.5740525495106952,1.2432,2.0,0.08482,0.005475337141847785,0.010464257438944635,0.22985337559214963,4.452,0.10479511000000001,1
AUG,27910,HGELM,1.622,0.5223,0.32200986436498147,0.9974,2.471,8.469,6.51,1.5960339719119214,1.252,2.0,0.09071,0.005194851768238638,0.010649815320964406,0.2902314981729019,4.766,0.11207220500000001,1
AUG,27917,HGELM,1.627,0.514,0.3159188690842041,1.185,2.033,12.02,5.56,1.4850019130689167,1.3218,2.0,0.1364,0.006442853272175183,0.022517012049538446,0.26013139984815625,2.954,0.13865059999999998,1
AUG,27917,HGELM,1.625,0.5165,0.31784615384615383,1.184,2.032,13.58,5.74,1.468965241248854,1.326,2.0,0.1458,0.0063388181673801,0.02486454876884992,0.30519930640736775,2.948,0.1481328,1
AUG,27962,HGELM,1.627,0.5159,0.3170866625691457,0.9979,2.467,8.108,6.72,1.5688464094943955,1.2375,2.0,0.08016,0.005267894211674253,0.010229218571384851,0.2721120870193544,4.458,0.09887736,1
